date,title,duration,views,likes,comments
2021-03-09 17:15:09+00:00,I Got A DRIVER CLUB FITTING | GM GOLF,955,367882,6546,416
2022-03-05 02:38:50+00:00,Can I Beat My 18 Hole Record Score In Dubai?!,977,157250,6135,226
2021-09-14 18:13:07+00:00,The Best Round Of Golf I’ve Ever Played,655,214667,7984,534
2021-07-22 19:17:52+00:00,1v1v1 Stroke Play at #1 Par 3 Course In The USA!! | GM GOLF,1452,192101,7918,320
2019-07-09 01:48:59+00:00,Up & Down Golf HORSE | Random Golf Club Challenge W/ Brodie Smith And Zac Radford,1227,594992,5553,306
2018-10-18 00:58:13+00:00,Chip Shots You Should Practice - GM GOLF,367,8224,235,48
2021-05-11 21:51:09+00:00,Crazy Random Golf Club Challenge!! | GM GOLF,1071,162872,5207,259
2020-09-14 23:45:06+00:00,I Made a Swing Change | Did It Help My Game?! | Road To Pro,694,96921,3370,398
2020-09-24 16:45:20+00:00,GM GOLF | 4 Man Scramble | Can We Shoot -10 In 9 Holes?,1784,328447,19149,627
2022-02-24 01:02:58+00:00,I Got Custom Fit For BRAND NEW IRONS!!,854,320005,9788,472
2021-07-13 01:06:35+00:00,GM GOLF | Can We Win Our 1st 2v2 Match?! | The Rematch,2104,222772,5412,296
2021-09-19 01:02:50+00:00,What A Way To Finish! | Saturday Match #13 | GM GOLF,1927,169289,5436,345
2021-02-27 18:00:08+00:00,Epic Florida 2v2 Alternate Shot Match | GM GOLF,1035,117504,3944,614
2020-04-05 22:00:14+00:00,Micah's Best Round Ever?! | Sunday Match #13 | Garrett VS Micah | GM GOLF,2490,562326,9551,646
2022-03-09 00:00:21+00:00,I Challenged My High School Teammate To An 18 Hole Golf Match,1428,178191,5627,206
2018-10-06 03:56:19+00:00,Fixing My Biggest Swing Problem (Progress) - GM GOLF,390,43772,564,88
2021-11-03 21:25:19+00:00,I Went On My Dream Golf Vacation | Bahamas 18 Hole Vlog | Front 9,977,150213,5229,231
2020-09-26 16:15:24+00:00,Epic Walmart Golf Challenge | WHEEL OF NOT IDEAL,1353,153424,7249,497
2020-10-17 18:13:44+00:00,Golfing But Every Hole is a Drivable Par 4 | GM GOLF,1695,165945,9126,367
2020-10-10 16:51:02+00:00,We Shot -12 in 9 Holes Of Golf?! | 2 Man Scramble | GM GOLF,1514,233875,10045,403
2021-10-12 19:58:05+00:00,We Challenged 2 PGA Tour Golfers To An 18 Hole Match | Part 1,1811,566476,11274,706
2020-08-06 17:47:41+00:00,Playing Golf With Upside Down Clubs *Under Par Golf?!*,1654,156678,3585,360
2020-03-10 21:59:40+00:00,2v2 Random Golf Club Challenge | Wheel Of Not Ideal,1197,426410,11845,336
2021-01-04 01:00:34+00:00,GM GOLF Full Lit Range Session! l Working on Getting Shallow,1180,128035,4221,687
2020-10-01 18:26:15+00:00,EPIC Mini Golf Battle For $500 | GM GOLF,1105,428567,16538,418
2020-02-10 01:09:12+00:00,Micah’s Great Ball Striking Continues - Florida Golf | Garrett VS Micah - Match #5,1051,92792,2283,345
2021-01-02 00:58:50+00:00,I Got A Golf Lesson In Chris Como’s Living Room Lab | GM GOLF,960,145843,6968,387
2020-12-29 18:50:49+00:00,My AVERAGE Yardage For EVERY Club In My Golf Bag | GM GOLF,918,256266,5014,519
2021-09-12 22:10:28+00:00,GM GOLF | SHOT TRACERS ARE BACK! | Sunday Match #29,1426,203455,6954,347
2021-04-09 00:00:05+00:00,Crazy 3 Man 9 Hole Scramble! | GM GOLF | Kyle Berkshire | Micah Morris,1641,204220,5588,543
2020-06-27 21:53:40+00:00,Epic 1v1 Mini Golf Battle | Garrett VS Micah | 18 Holes,1419,308155,8754,501
2022-02-28 20:11:19+00:00,I Played Night Golf In Dubai | Full 9 Hole Course,958,208978,5994,332
2021-05-13 19:03:30+00:00,I Visited The Mizuno Golf Tour Truck!! | GM GOLF,920,214695,6122,973
2021-07-15 19:45:10+00:00,How Low Can We Score 9 Holes Alternate Shot?! | GM GOLF,1496,132454,5083,290
2020-08-09 22:00:13+00:00,First Sunday Match After Moving To Texas | Sunday Match #31| GM GOLF,1948,275396,7214,1148
2019-08-10 18:00:03+00:00,The Match | Matt VS Stephen | 9 Holes Match Play,2361,944636,16941,1501
2021-07-26 15:00:26+00:00,We Challenged A Tour Pro & His Brother To A Match | GM GOLF,1861,322637,6982,354
2022-02-15 01:11:55+00:00,"I Hit a Golf Shot In Front Of 15,000 People",670,622602,16143,894
2021-02-28 23:00:17+00:00,GM GOLF | The First Match of Sunday Matches Season 2! Garrett VS Micah,1560,253085,10132,944
2020-12-05 18:09:11+00:00,#1 Long Driver Teaches Me How To Hit The Ball FAR! | GM GOLF,779,210641,4445,235
2020-08-17 22:14:15+00:00,Can I Beat My Record Score On 9 Holes? -5? | Road To Pro Episode #2 | GM GOLF,1210,181834,8750,698
2021-09-06 20:29:20+00:00,COURSE VLOG | I Got Thicker Grips On All My Golf Clubs! | GM GOLF,864,230275,5920,459
2018-10-22 02:05:36+00:00,Hitting 1 Iron Off Of Every Tee - Part 1,614,70953,812,90
2020-10-27 17:00:29+00:00,I Gave a Stranger a NEW Set Of GOLF CLUBS,1415,117979,4529,457
2020-07-26 22:00:12+00:00,The WORST Golf We've Played | PGA Tour Course | Sunday Match #29,2037,321811,10997,1171
2022-02-08 19:57:01+00:00,We Challenged The 7th Ranked JR Golfer In USA To a 2v2 Match | Part 1,1429,320783,14443,389
2020-10-24 17:33:39+00:00,We Built A Floating Putting Green In Our Pool | GM GOLF,1276,514045,33903,567
2021-04-07 16:00:09+00:00,Crazy Thrift Store Golf Challenge! | Full Set Of Clubs For $70!?,1654,165620,4230,286
2021-07-18 22:00:58+00:00,Crazy Finish!? | Sunday Match #21 | GM GOLF,1636,222439,6781,379
2022-03-13 03:47:50+00:00,The Most Birdies I’ve Ever Made In 18 Holes,1691,170228,4813,186
2021-02-23 18:40:51+00:00,What’s In My Golf Bag For 2021?! | GM GOLF,689,218900,4368,558
2020-09-30 15:00:12+00:00,I Challenged A Pro Golfer To A 9 Hole Match... Did I Win?!,2512,546816,11585,1054
2021-01-14 18:22:33+00:00,I Bought a NEW GOLF CLUB! | Sorting My Golf Bag,715,121309,4404,698
2021-01-02 19:35:05+00:00,I Made a Swing Change! | Can I Beat My Record 9 Holes?!? | GM GOLF,988,123964,4720,463
2020-05-10 22:00:11+00:00,The Craziest Sunday Match Finish Yet! | Sunday Match #18 | Garrett VS Micah,1756,167448,5280,465
2019-06-09 00:09:01+00:00,Random Golf Shot Challenge | Winner Gets $250 - Wheel of Not Ideal,1676,676830,6527,405
2021-06-13 15:35:29+00:00,The Hardest Golf Course We’ve Played!? | 9 Hole Match | Stroke Play,2014,233206,6145,405
2021-12-11 18:16:42+00:00,This Golf Match Came Down To The Wire! | Saturday Match #23 | GM GOLF,1866,157688,4617,567
2021-09-22 21:12:12+00:00,The Alternate Golf Hole Challenge | GM GOLF,1211,104218,4172,292
2020-06-25 17:28:52+00:00,Random Item Golf Challenge W/ #1 Long Driver In The WORLD | GM GOLF,1434,854365,11343,373
2020-07-02 17:52:47+00:00,Playing Golf With 3 Wood & Driver Only | BRAND NEW CLUBS?!? | GM GOLF,1229,195487,5601,396
2021-03-25 17:07:38+00:00,I Challenged 2 Golfers To a 2v1 Scramble | Who Won?!,1086,99529,3654,407
2021-03-11 18:34:17+00:00,I Got A 3 Wood Club Fitting! | GM GOLF,839,139093,3514,279
2021-09-26 03:00:40+00:00,We Flew To Sea Island Georgia For Saturday Match #14 | GM GOLF,1708,250490,9315,575
2020-08-29 17:00:02+00:00,Playing With WORLD'S Most FORGIVING Golf Clubs | GM GOLF,1354,267797,5895,534
2021-05-17 22:12:51+00:00,My BRAND NEW PUTTER! | GM GOLF,885,127143,3852,288
2021-01-20 17:04:34+00:00,GM Golf & Pro Golfer Play a Scramble At PGA TOUR COURSE!,1044,86698,3306,208
2020-12-26 23:53:49+00:00,GM GOLF | My Golf Swing Through The Years | 6 Year Swing Transformation,621,82059,3056,384
2018-10-01 03:22:43+00:00,ONE OF THE TIGHTEST COURSES I’VE PLAYED (4th College Tournament Practice Round) - GM GOLF,282,28274,362,44
2020-04-26 22:00:14+00:00,Does Garrett Win 3 Matches In A Row?! | Sunday Match #16 | Garrett VS Micah,2447,284721,3972,471
2021-01-24 22:28:58+00:00,First Round Of Golf With My NEW IRONS! | GM GOLF,813,162660,5398,350
2020-01-01 03:43:43+00:00,Crazy 2v2 Indoor Golf Challenge | GM GOLF,646,147846,2368,98
2019-10-12 00:08:34+00:00,Wedges Only Golf Challenge | GM GOLF,1175,241813,9180,636
2020-12-13 23:00:12+00:00,Is This The FINAL Sunday match?? | Sunday Match #48 😥,2058,210161,21181,1982
2021-06-04 21:51:19+00:00,We Challenged a Pro Golfer & Micah Morris To a 2v2 Match... Who Wins?,1229,305972,13588,459
2021-02-02 20:24:27+00:00,GM GOLF | We Played Kyle Berkshire & College Golfer In A Match... Who won?!,1694,206915,5254,502
2019-10-17 00:29:43+00:00,Garrett VS Micah 9 Hole Golf Match | GM GOLF,1346,161740,3716,865
2020-03-18 19:00:04+00:00,Epic 4v4 Scramble At Secluded Golf Club | GM GOLF,1418,204578,4704,304
2019-04-25 00:32:44+00:00,"Easiest 6 Hole Stretch - Sunflower GC! Trying to Beat My Record Score on 18 Holes (-4, 68) - Part 2",822,85338,1171,95
2021-01-26 17:21:01+00:00,The WORST Golf Match I’ve Ever Played | GM GOLF,1124,82119,4358,355
2020-02-18 20:01:02+00:00,The Flip A Tee Random Golf Clubs Challenge W/ Seb On Golf | GM GOLF,1344,90131,1894,129
2021-01-11 22:53:18+00:00,GM Golf | Hitting It Pure At Full 18 Hole Lit Course! | Holes 7-12,847,89334,5352,391
2021-07-04 22:00:12+00:00,Who Breaks The Tie?! | Home Golf Course | Sunday Match #19 | GM GOLF,1532,214656,11161,389
2020-07-30 17:41:38+00:00,Playing Golf With Burnt Golf Balls,1488,143343,3333,520
2021-09-27 01:34:41+00:00,Can Micah Comeback!? | GM GOLF | SUNDAY MATCH #31,1418,168847,6051,363
2020-05-19 16:58:10+00:00,GM GOLF | How Low Can We Go? | 4 Man Scramble,1604,263197,6918,520
2021-03-19 16:02:05+00:00,ARIZONA GOLF | EPIC 2 Man Scramble! Garrett & Micah,867,133128,4513,499
2021-12-17 02:42:20+00:00,How Low Can We Score From The Front Tees? | GM GOLF,1010,182847,5741,326
2018-11-06 02:32:46+00:00,1 Iron Only Challenge (Every Shot Hit With a 1 Iron) - GM GOLF,884,38684,729,97
2019-06-11 00:09:04+00:00,Two High Handicap Golfers Play a Scramble Against Me... Who wins?,1159,206289,1952,229
2020-09-10 16:53:11+00:00,Playing With Golf Clubs From The 1930s | Thrift Store Golf Challenge,955,160369,5873,429
2021-08-25 01:21:50+00:00,GM GOLF | Intense 2v2 Golf Match! | We Go Low!,2170,524367,8147,977
2022-02-17 20:59:17+00:00,"What Does a $250,000 Golf Membership Look Like? | Exclusive Florida Course",1485,1037524,17154,862
2021-04-13 17:04:36+00:00,I Got BRAND NEW WEDGES! | GM GOLF,917,147757,4365,368
2020-10-12 22:58:34+00:00,I Drove 8 Hours To Play My Home Golf Course Again | GM GOLF,765,113816,4261,282
2021-05-28 21:15:07+00:00,My New 3 Wood And Driver! | GM GOLF,1378,240476,5515,600
2021-02-11 20:26:09+00:00,GM GOLF | Insane 2v2 Mini Golf Match At Tiger Woods' Course!!,1269,155704,4573,180
2021-08-23 17:00:55+00:00,We Played Every Golf Hole As a Drivable par 4,1075,170555,5663,236
2020-09-08 16:32:55+00:00,World's Hardest Golf Clubs To Hit | Thrift Store Golf Challenge,1836,339097,15570,1004
2019-06-29 00:08:55+00:00,"Playing a 2,886 Yard Golf Hole",1184,364214,5423,338
2022-02-11 13:00:21+00:00,The Greatest 18 Hole Match In GM GOLF History,1793,318321,9976,526
2020-11-19 20:36:08+00:00,Guy Who Has Never Played Golf Caddies For Us... This is what happened,1247,231460,7286,345
2020-06-14 14:00:16+00:00,Playing PGA TOUR COURSE | Colonial | Win Streak Continues?!? | Sunday Match #23,1612,186297,4349,430
2021-08-17 19:53:26+00:00,Her And I Had a 9 Hole Match... Who Won!? | GM GOLF,1371,973575,18106,1634
2020-06-23 20:00:15+00:00,Epic 9 Hole Match Against #1 Long Driver In The WORLD (Kyle Berkshire) | GM GOLF,1810,514373,18337,638
2020-09-19 21:57:04+00:00,Can We Shoot -9 In 9 Holes?! | 2 Man Scramble | GM GOLF,1266,150022,5654,363
2019-06-25 00:08:55+00:00,Random Item Golf Challenge | Wheel of Not Ideal,1237,879406,9484,600
2019-07-22 16:37:02+00:00,Playing Golf With 20 Inch Clubs - Challenge,809,468621,5012,313
2021-01-28 16:33:43+00:00,EPIC FLORIDA GOLF | Can I Beat My Record?! | GM GOLF,692,113517,5160,343
2021-06-02 17:57:37+00:00,Crazy 3 Man Alternate Shot | How Low Can We Go? | GM GOLF,807,118201,3875,250
2021-04-28 22:51:44+00:00,GM Golf | Micah Caddies For Me | How Low Do I Score?,873,127954,4090,261
2019-07-11 00:09:24+00:00,"5 Golfers, 1 Golf Club, 1 Golf Ball, 5 Golf Holes | Alternate Shot",661,220499,3196,226
2021-08-29 01:53:57+00:00,This Is The Craziest Saturday Match Yet!!! | GM GOLF | Saturday Match #10,1822,183486,6896,383
2020-02-23 22:37:20+00:00,Sunday Match #7 | Arizona Golf | Craziest Match Yet! | Matt Caddies - Garrett VS Micah,2091,238956,4108,513
2021-02-13 20:27:26+00:00,GM GOLF | How Far Can I Drive The Golf Ball?!?,840,110207,3420,338
2021-10-31 18:05:47+00:00,We Flew To The Bahamas For Saturday Match #18! | GM GOLF,1961,254694,7243,421
2019-12-10 23:59:05+00:00,Crazy Urban Golf Challenge | GM GOLF,1110,152940,2766,156
2021-02-16 02:06:46+00:00,Epic GOOD GOOD House Golf Skills Challenge,1151,101290,3175,207
2019-10-03 22:59:49+00:00,The Craziest Golf Course I’ve Ever Played | GM GOLF,1305,263501,5186,1291
2018-10-26 00:02:48+00:00,the most satisfying golf video of all time,838,2474697,21777,880
2020-11-10 20:02:34+00:00,The NO LOOK Random ILLEGAL Golf Club Challenge,1188,1065489,25885,586
2020-07-11 16:12:20+00:00,Epic 9 Hole Alternate Shot | How Low Can We Score?! | GM GOLF,1300,129263,7980,444
2018-11-22 02:49:51+00:00,Two of My Cousins Play a Scramble Against me,1066,35652,578,152
2020-07-18 17:00:10+00:00,Destroying My Friend's Car With Golf Balls And Buying Him a New One,1189,1103846,64107,1171
2019-10-20 23:36:11+00:00,Hole In One Challenge Off a Trailer | GM GOLF,629,162836,3922,455
2021-02-09 20:55:58+00:00,Playing The NICEST Mini Golf Course In The WORLD?!? | GM GOLF,1307,697929,19219,467
2021-10-28 14:37:36+00:00,The Rematch | Garrett VS Claire | 9 Hole Match | GM GOLF,1210,1161130,14802,1059
2020-12-19 18:59:01+00:00,Our First 18 Hole Match | Stroke Play | Front 9 | GM GOLF,1219,119794,3808,317
2020-10-25 22:00:11+00:00,THE CRAZIEST MATCH YET | Sunday Match #42 | GM GOLF,2143,204646,8367,547
2021-06-11 17:40:16+00:00,This Used To Be The WORLD’S LONGEST Golf Course! | How Low Can We Score? | GM GOLF,2252,224408,5902,565
2020-11-22 23:00:12+00:00,A Career Round Of Golf?!? | Sunday Match #46,1557,162657,5265,398
2020-08-13 21:34:45+00:00,The Ultimate Stinger Challenge | Lit Range *PURE BALL FLIGHTS*,792,258308,5977,388
2021-07-29 19:48:31+00:00,#1 Par 3 Course In THE USA | 4 Man Scramble | How Low Can We Score?!,1114,151397,4302,211
2021-08-05 19:39:34+00:00,Him & His Caddie Challenged Us To a Golf Match… Who Won?!,1503,187173,7232,283
2021-02-09 01:53:16+00:00,GM Golf | INSANE 9 Hole 2v2 Match At EXCLUSIVE Florida Golf Course | Part 2,1099,111560,7725,316
2020-10-29 17:17:15+00:00,Playing Golf With ONLY a 4 Iron | GM GOLF,1307,97464,3016,255
2021-01-09 23:18:33+00:00,Dialing In The LONG IRONS! | Full Lit Range Session | GM GOLF,767,62032,2558,308
2020-02-27 00:55:20+00:00,Best Ball Garrett & Hailey VS Micah - Golf Match | GM GOLF,1011,417721,8053,550
2020-11-28 19:27:22+00:00,We Played A Golf Match & Matt's Girlfriend Caddied... Who Won?!,1448,143191,6666,295
2021-03-21 15:00:05+00:00,EPIC 9 Hole Alternate Shot!! Garrett & Micah | GM Golf,1207,95231,3189,266
2020-02-16 17:07:40+00:00,Sunday Match #6 - Best Short Game I've Ever Had | Garrett VS Micah,1666,172118,3348,270
2021-10-24 21:40:49+00:00,Can Micah Make a Comeback!? | Sunday Match #35 | GM GOLF,1538,169467,4993,321
2019-04-19 00:06:02+00:00,Backyard Golf Challenge For $100,1279,279399,3207,226
2019-09-13 00:59:23+00:00,I Won a Golf Vlogger Tournament in Scotland,795,185791,4009,355
2021-08-29 20:43:57+00:00,What A CRAZY MATCH! | Sunday Match #27 | GM GOLF,1836,226209,8494,346
2021-05-23 02:51:18+00:00,We Played a 2 Man Scramble! How Low Do We Score? Insane Finish | GM GOLF,1498,164763,4422,292
2020-02-02 18:44:13+00:00,Golfing At Disney World - Garrett VS Micah | Match #4,1441,137639,2436,333
2020-12-15 17:07:43+00:00,GM GOLF Trains With Bryson DeChambeau,1430,494307,19187,1605
2021-01-18 00:54:26+00:00,I Bought A NEW PUTTER | GM GOLF,1352,163511,6893,487
2020-08-15 17:25:22+00:00,We Throw The Golf Ball On EVERY SHOT | GM GOLF,1042,179778,9595,511
2018-10-28 22:41:56+00:00,Playing Scramble With A Pro Golfer and D1 Golfer - GM GOLF,624,85964,614,74
2021-10-11 00:12:27+00:00,Can I Win 5 Sunday Matches In A Row?!? | GM GOLF | Sunday Match #33,1463,180437,5667,510
2020-09-12 16:43:28+00:00,"They Flew 1,100 Miles To Play Us In a Golf Match | 9 Holes",2343,651650,11395,990
2020-01-06 23:12:11+00:00,2v2 Old Thrift Store Golf Clubs Challenge | GM GOLF,706,71207,1621,121
2020-09-22 17:24:08+00:00,"My EDITOR Flew 1,500 Miles To Play Me In A Golf Match... This Is What Happened",1603,142895,7474,581
2018-10-30 00:14:17+00:00,Worst Ball Challenge With a Pro Golfer And D1 Golfer,923,92001,921,65
2021-10-07 20:55:21+00:00,2v2 Golf Match | Claire & Garrett VS Matt & Maddie | GM GOLF,1120,1668066,24475,1490
2021-02-04 16:24:17+00:00,Playing The #1 Ranked PAR 3 GOLF COURSE In The U.S.,883,190586,5768,283
2019-05-20 01:03:06+00:00,The Luckiest Golf Shot I've Ever Seen - Can I Beat My Record Score (68)? - Part 2,1119,123956,2742,110
2020-11-01 22:00:11+00:00,Playing Golf In 35º And Raining | CRAZY CONDITIONS | Sunday Match #43,1355,151012,7631,401
2021-08-01 01:24:58+00:00,The Birdies Were Falling! | EXCLUSIVE Florida Golf Course | Saturday Match #6,1587,181968,6350,336
2021-08-31 20:58:30+00:00,I Challenged A Former NFL Player To a Match | GM GOLF,1204,142128,4370,398
2021-05-26 21:06:08+00:00,Teaching Her How To Play Golf,610,349354,8101,543
2020-07-09 17:30:25+00:00,9 Holes In 30 Minutes?! | Speed Golf | 2 Man Scramble | GM GOLF,1391,133705,3724,381
2016-12-28 01:57:04+00:00,Golf Trick Shot Compilation,228,6809,177,8
2017-07-03 05:06:02+00:00,"Garrett's Round of -4, 68 (Bogey Free) Hurricane Golf Tour July 2 2017 (Day 2)",895,278710,2424,137
2019-07-03 00:09:03+00:00,Playing Golf Blindfolded,994,213015,2928,267
2021-01-07 19:39:29+00:00,GM GOLF | How Low Can I Shoot From The Front Tees?!,818,91938,3073,278
2020-09-15 17:43:35+00:00,Golfing On a $15 Budget!! Thrift Store Golf Challenge,1647,128107,7657,374
2020-05-12 18:13:38+00:00,Playing Golf With The Worst Clubs Possible | GM GOLF,1694,184337,3899,468
2019-06-05 01:52:44+00:00,Thrift Store Golf Challenge - Golfing on a $5.00 Budget,1765,408730,8939,560
2020-11-08 23:00:12+00:00,The BIGGEST Choke of ALL TIME?!? | Sunday Match #44 | GM GOLF,1764,174145,8333,373
2020-10-15 18:14:27+00:00,INSANE Fling Golf Match | GM GOLF,1148,133104,4388,255
2020-12-08 18:40:52+00:00,GM GOLF | 4 Man Scramble With Kyle Berkshire | -7 Through 6?!,1443,176655,9338,508
2020-01-08 18:25:20+00:00,Playing Golf With Pro Shop Clubs - $200 Budget | GM GOLF,1067,104396,2747,188
2020-03-29 22:00:13+00:00,Does Garrett Finally Win? | Sunday Match #12 | Garrett VS Micah,1971,137775,4560,424
2020-12-01 03:15:11+00:00,I Played a Golf Match Against My Sister... Who Won?!,1189,148642,4203,426
2020-08-20 19:02:41+00:00,The Most INSANE WEATHER We’ve Golfed In!? *70 MPH WINDS?!*,650,115567,5962,454
2020-08-01 17:34:20+00:00,Playing Golf With My BRAND NEW Wedges Only!,1312,191354,5851,574
2020-09-17 15:21:26+00:00,We Cut Clubs In Half & Played Golf... This Is What Happened,1598,197882,15145,608
2019-05-28 00:59:06+00:00,The Best Stinger I've Ever Hit - Full 9 Hole Course Vlog,1551,121046,1760,295
2019-06-23 00:08:57+00:00,Hole In One Challenge Pro Golfer Vs Amateur Golfer,1052,331129,7373,371
2019-04-24 01:59:55+00:00,Trying To Beat My Record Score on 18 Holes (68) - Part 1,1082,274214,3086,300
2019-06-17 01:48:40+00:00,Playing Golf With a Junior Set of Clubs ($60.00 Budget),1297,374884,4251,380
2020-11-03 00:06:43+00:00,They Made An EPIC Backyard Golf Course So We Played it,1537,199002,11803,431
2021-08-03 18:17:17+00:00,The Hardest Golf Course We Have Ever Played,1765,203153,6126,517
2020-03-04 23:02:04+00:00,Epic On Course Golf HORSE Challenge W/ Brice Butler,2087,147900,2676,354
2018-11-09 03:35:09+00:00,Golfing In a Gym...,798,20553,482,131
2020-03-06 21:09:35+00:00,Playing Golf With an Adjustable Club (Every Club in 1) | GM GOLF,1931,647346,31457,599
2020-04-07 17:00:06+00:00,Epic 1 Iron Only Challenge - 2v2 Scramble | GM GOLF,2360,909372,13220,570
2021-06-08 20:06:54+00:00,Crazy 2v2 Golf TIC TAC TOE! | GM GOLF,777,106615,3608,206
2020-09-20 22:00:14+00:00,Is Micah Unstoppable?!? | Sunday Match #37 | GM GOLF,2031,306955,14746,496
2019-07-30 17:01:08+00:00,Epic DIY Lit Backyard Putting Green Challenge Feat. Brodie Smith,915,171438,4416,479
2020-08-02 22:00:13+00:00,Golfing In The Pouring Rain | Sunday Match #30,2089,269420,7095,666
2020-11-09 18:16:59+00:00,Epic Lit Range Pure Ball Flights | GM GOLF,921,81707,2715,355
2020-01-12 23:30:24+00:00,Winter Golf 9 Hole Match - Garrett VS Micah (Match #1) | GM GOLF,1026,101135,3078,237
2021-03-16 17:31:15+00:00,I Built A Lit Putting Green In My BACKYARD!,872,105714,4134,217
2021-09-07 19:37:03+00:00,I Challenged My High School Best Friend To A Match | GM GOLF,1660,137806,6851,280
2020-11-05 18:32:21+00:00,The Match | Garrett & Micah VS Bubbie & Stephen | 9 Hole Scramble | GM GOLF,1875,331154,5526,420
2021-09-24 13:37:28+00:00,I Challenged A Pro Golfer To A Short Game Competition,841,109155,4132,113
2020-12-08 00:15:22+00:00,Playing Golf In T-Shirts | FREEZING COLD TEMPERATURES,922,69918,2465,356
2020-07-16 16:35:41+00:00,We Put Vaseline On Golf Clubs... NO SPIN?!,1364,236561,4176,611
2020-09-27 22:00:13+00:00,Playing PGA Tour Course TPC Scottsdale! | Sunday Match #38,1875,419811,27314,805
2021-05-30 19:00:12+00:00,Night Golf Match In Las Vegas | NEAR HOLE IN 1!! | Garrett VS Grant,1004,156028,4232,694
2018-11-01 02:59:27+00:00,Stinger Off Every Tee Challenge,908,38240,644,324
2019-05-13 00:32:55+00:00,This New Grip Changed My Golf Game Forever,968,101926,993,339
2021-08-01 23:38:51+00:00,The LONGEST GOLF HOLE We Have Ever Played | Sunday Match #23,1616,198539,7425,339
2020-08-11 18:01:37+00:00,We Put Skateboard Grip Tape On Golf Clubs... This Is What Happened,1196,166438,9000,1317
2021-12-05 02:56:50+00:00,We Challenged 2 High School Golfers To a Match | GM GOLF,1807,187091,4285,351
2020-09-07 23:13:29+00:00,Can I Beat My Record Score With My BRAND NEW CLUBS | -5?,1160,234026,8161,600
2021-04-25 22:00:17+00:00,Golfing In A THUNDERSTORM! | Sunday Match #9,1766,204678,8038,421
2020-06-09 19:52:31+00:00,5 Person Alternate Shot Challenge | GM GOLF,1023,68067,1987,272
2019-11-05 22:53:12+00:00,Driving Iron On Every Tee Shot Challenge | GM GOLF,1111,199187,4275,616
2018-12-21 22:31:52+00:00,We played a golf hole through my neighborhood... This is what happened,983,94627,1171,94
2020-11-03 22:55:37+00:00,Playing Golf In FIREFIGHTER GEAR | 50 Pound Suits | GM GOLF,1689,108393,7774,461
2019-08-24 21:00:24+00:00,Playing My Favorite Golf Course in Scotland,1092,216850,3168,340
2018-01-28 20:47:56+00:00,PGA Show Demo Day Ground 0,747,2432,63,9
2020-02-13 20:58:40+00:00,The Making of The Epic Custom GM WEDGES,669,25879,605,59
2020-11-17 19:17:51+00:00,I Challenged #1 Long Driver In The World To a Golf Match... Who Won?!,1351,196282,14350,401
2015-06-14 16:36:44+00:00,Garrett's Round Of 72 (FULL 18),830,11120,192,18
2021-04-01 21:37:45+00:00,9 Hole Round Of Golf With My NEW DRIVER! | GM GOLF,1120,141195,6256,436
2020-05-17 22:00:17+00:00,Playing Golf In San Antonio | Sunday Match #19 | Garrett VS Micah,1774,142640,5547,521
2020-05-26 23:08:53+00:00,2v2v2 Golf Challenge | Random Format | Surprise Guest! | GM GOLF,1689,114126,3553,337
2020-04-16 17:00:23+00:00,"We Played A 3,000 Yard Golf Hole... This Is What Happened | GM GOLF",1550,163012,5827,284
2020-07-28 17:39:05+00:00,We Drilled Holes In Clubs And Played Golf,1491,525833,17282,769
2020-10-08 16:59:43+00:00,We Hit Every Shot With Iron Covers On Our Golf Clubs | GM GOLF,1169,121520,5658,291
2020-01-27 03:41:49+00:00,Florida Golf - Garrett VS Micah | Match #3,893,104364,2206,233
2021-08-15 22:00:11+00:00,Craziest Finish To A Sunday Match Yet!?! | Sunday Match #25 | GM GOLF,1758,210887,6788,321
2020-08-24 21:52:45+00:00,EPIC 6 Hole Par 3 Course Match Against Micah | Road To Pro,1189,117086,4011,416
2021-01-16 01:00:04+00:00,The CHEAPEST BEST Set Of Clubs In GOLF!?,1478,189324,4760,1083
2019-02-10 23:12:57+00:00,Playing Arizona Desert Golf With Brodie Smith,961,52596,773,123
2020-08-30 22:00:12+00:00,The Dream Is STILL ALIVE!?! | Sunday Match #34 | GM GOLF,1941,238967,7820,501
2021-04-15 17:22:13+00:00,My First round Of Golf With My NEW WEDGES!! | GM GOLF,676,113942,3446,237
2020-09-21 23:21:26+00:00,I Did The TRACKMAN Golf Combine | Is My Ball Striking Good?!,933,132963,3938,282
2020-05-08 17:51:37+00:00,Scramble | Can Micah and I shoot 59?! | Part 2 | GM GOLF,1854,100467,2505,272
2020-03-15 22:00:14+00:00,Birdie Frenzy | Sunday Match #10 | Garrett VS Micah,1608,118936,5030,306
2019-03-20 23:47:21+00:00,First Real College Golf Practice of The Season | DDD Episode 6 - GM GOLF,804,19743,442,133
2020-07-23 16:56:17+00:00,We Put Sand Paper On Golf Clubs... MAX SPIN | ILLEGAL CLUBS,1587,267061,7065,674
2019-01-20 23:24:36+00:00,Best Ball From The Front Tees w/ Andrew Jensen and Zac Radford,883,46077,621,119
2019-07-16 03:16:15+00:00,Lit range shot shape horse. For $. Live chat,3396,85400,1971,87
2020-12-06 23:00:12+00:00,GM GOLF Sunday Matches 2020 REWIND,2256,83173,3251,280
